danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.797,0.689,1,-6.499,0,0.0471,0.00973,0.0,0.0929,0.553,100.014,177600,4
0.623,0.462,4,-7.82,0,0.0326,0.397,0.0115,0.0492,0.344,73.007,388960,4
0.702,0.837,5,-3.447,0,0.0567,0.0297,0.0,0.227,0.685,91.986,189680,4
0.84,0.456,9,-5.554,1,0.034,0.253,0.0,0.0907,0.627,100.983,187267,4
0.666,0.838,2,-3.972,1,0.0267,0.0294,0.0,0.274,0.684,106.013,212063,4
0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,160688,4
0.533,0.742,10,-3.848,1,0.0482,0.227,0.0,0.164,0.42,92.206,224867,4
0.765,0.809,1,-4.325,0,0.0957,0.00538,6.53e-06,0.0721,0.813,128.007,182332,4
0.664,0.888,11,-3.277,0,0.0902,0.0208,0.0,0.0623,0.617,153.089,179040,4
0.799,0.675,1,-5.474,1,0.0465,0.115,0.0,0.0833,0.594,113.076,166384,4
0.357,0.572,5,-5.339,0,0.069,0.0811,0.0,0.145,0.238,162.844,171428,4
0.796,0.9,6,-3.049,1,0.052,0.0513,0.0,0.118,0.854,118.969,162880,4
0.803,0.825,1,-2.929,1,0.0647,0.00102,7.11e-06,0.131,0.677,104.945,147962,4
0.872,0.73,0,-4.86,1,0.0998,0.227,0.0,0.374,0.812,114.956,161547,4
0.744,0.7,0,-5.154,1,0.0507,0.189,2.74e-06,0.114,0.602,165.004,164545,4
0.803,0.771,1,-3.593,1,0.164,0.00923,0.0,0.0977,0.39,109.943,188080,4
0.499,0.904,9,-5.087,0,0.146,0.013,0.0,0.419,0.569,178.05,193698,4
0.79,0.692,7,-5.302,1,0.0893,0.147,1.04e-06,0.101,0.549,100.033,163598,4
0.753,0.579,9,-4.514,1,0.071,0.19,0.0,0.0931,0.818,114.961,195520,4
0.903,0.685,11,-4.772,0,0.105,0.069,1.12e-05,0.127,0.873,130.01,188180,4
0.636,0.67,5,-5.679,0,0.0358,0.00125,7.83e-05,0.0941,0.274,121.993,197962,4
0.656,0.695,8,-5.295,0,0.103,0.0824,0.0,0.38,0.589,152.859,173336,4
0.798,0.837,8,-4.98,1,0.127,0.11,2.23e-06,0.0745,0.738,115.01,188133,4
0.835,0.587,8,-5.814,1,0.08,0.396,4.09e-06,0.0862,0.646,97.03,170387,4
0.899,0.823,11,-5.002,0,0.114,0.0264,0.00222,0.342,0.625,123.983,121227,4
0.795,0.869,4,-4.456,0,0.116,0.0927,0.0,0.109,0.525,121.941,152187,4
0.663,0.82,5,-3.244,0,0.0362,0.0339,0.0,0.0974,0.568,94.019,179867,4
0.655,0.646,7,-4.322,1,0.116,0.278,0.0,0.156,0.927,90.055,195960,4
0.455,0.408,6,-8.72,0,0.0642,0.771,6.55e-05,0.0958,0.743,178.047,146197,3
0.762,0.9,0,-3.257,0,0.127,0.221,0.0,0.0837,0.674,105.01,194093,4
0.808,0.71,5,-4.798,1,0.0752,0.0102,0.0,0.144,0.73,112.066,152400,4
0.83,0.791,5,-5.185,0,0.049,0.027,0.0,0.343,0.466,119.024,198366,4
0.668,0.622,4,-4.24,1,0.0386,0.00172,0.0,0.148,0.748,125.007,138307,4
0.466,0.601,8,-4.468,1,0.053,0.0315,0.0,0.0927,0.627,53.376,148082,4
0.52,0.805,8,-3.706,1,0.0551,0.0451,0.0,0.0935,0.496,176.103,173240,4
0.592,0.766,4,-4.928,0,0.0727,0.0151,0.0,0.753,0.413,169.005,183559,4
0.717,0.855,6,-2.758,1,0.0716,0.0498,0.0,0.0259,0.913,90.006,176133,4
0.766,0.831,5,-5.122,0,0.0479,0.0234,0.0,0.323,0.777,119.996,196221,4
0.506,0.355,9,-8.394,1,0.0282,0.812,0.0,0.105,0.185,110.663,201596,3
0.913,0.729,10,-5.621,0,0.304,0.17,0.0,0.232,0.597,96.998,131240,4
0.789,0.929,6,-3.354,1,0.284,0.268,0.0,0.141,0.877,171.014,143827,4
0.714,0.843,7,-4.953,1,0.16,0.104,0.0,0.166,0.782,131.921,170000,4
0.688,0.854,5,-3.158,0,0.223,0.0325,0.0,0.0154,0.813,90.09,172445,4
0.667,0.912,11,-2.704,0,0.104,0.154,0.0,0.351,0.675,95.031,187920,4
0.733,0.549,11,-7.178,1,0.067,0.249,0.0,0.22,0.255,97.557,142213,4
0.654,0.89,4,-2.692,1,0.0662,0.0476,0.0,0.259,0.609,118.98,186400,4
0.789,0.293,2,-7.009,1,0.03,0.888,0.0,0.115,0.215,115.042,144391,4
0.797,0.689,1,-6.499,0,0.0471,0.00973,0.0,0.0929,0.553,100.014,177600,4
0.57,0.874,5,-4.507,1,0.0824,0.0945,0.0,0.0785,0.521,154.959,182787,4
0.414,0.492,6,-7.192,1,0.0472,0.822,0.0,0.111,0.408,138.919,233387,4
0.706,0.846,6,-3.664,1,0.116,0.0284,0.0,0.331,0.69,110.014,178507,4
0.464,0.623,1,-4.441,1,0.206,0.541,0.0,0.0727,0.23,138.721,160680,4
0.626,0.948,5,-2.721,1,0.0568,0.00126,0.000348,0.26,0.357,90.04,212774,4
0.873,0.723,6,-3.846,1,0.146,0.0567,0.0,0.0913,0.547,106.009,183160,4
0.532,0.807,6,-3.642,1,0.0402,0.266,0.0,0.185,0.838,178.188,177147,4
0.809,0.815,5,-3.517,1,0.0462,0.0771,0.0,0.105,0.813,119.996,171080,4
0.84,0.456,9,-5.554,1,0.034,0.253,0.0,0.0907,0.627,100.983,187267,4
0.599,0.785,0,-4.988,1,0.188,0.61,0.0,0.0733,0.409,100.185,211500,4
0.43,0.803,8,-3.806,1,0.178,0.373,0.0,0.0997,0.879,203.798,200160,4
0.664,0.888,11,-3.277,0,0.0902,0.0208,0.0,0.0623,0.617,153.089,179040,4
0.698,0.67,0,-5.894,1,0.152,0.0654,0.0,0.122,0.349,92.978,166750,4
0.689,0.617,6,-5.519,0,0.112,0.00665,0.0,0.109,0.676,111.011,172227,4
0.374,0.311,11,-10.268,1,0.0343,0.616,6.67e-06,0.0779,0.305,79.59,219742,4
0.774,0.728,2,-5.079,1,0.169,0.113,0.0,0.0473,0.461,140.041,170357,4
0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,160688,4
0.796,0.9,6,-3.049,1,0.052,0.0513,0.0,0.118,0.854,118.969,162880,4
0.799,0.675,1,-5.474,1,0.0465,0.115,0.0,0.0833,0.594,113.076,166384,4
0.636,0.67,5,-5.679,0,0.0358,0.00125,7.83e-05,0.0941,0.274,121.993,197962,4
0.499,0.904,9,-5.087,0,0.146,0.013,0.0,0.419,0.569,178.05,193698,4
0.872,0.73,0,-4.86,1,0.0998,0.227,0.0,0.374,0.812,114.956,161547,4
0.803,0.825,1,-2.929,1,0.0647,0.00102,7.11e-06,0.131,0.677,104.945,147962,4
0.79,0.692,7,-5.302,1,0.0893,0.147,1.04e-06,0.101,0.549,100.033,163598,4
0.733,0.837,8,-4.23,0,0.0608,0.0312,0.0,0.19,0.687,116.97,204813,4
0.798,0.837,8,-4.98,1,0.127,0.11,2.23e-06,0.0745,0.738,115.01,188133,4
0.53,0.704,0,-3.629,1,0.0353,0.186,0.0,0.247,0.317,82.973,212600,4
0.903,0.685,11,-4.772,0,0.105,0.069,1.12e-05,0.127,0.873,130.01,188180,4
0.663,0.82,5,-3.244,0,0.0362,0.0339,0.0,0.0974,0.568,94.019,179867,4
0.655,0.646,7,-4.322,1,0.116,0.278,0.0,0.156,0.927,90.055,195960,4
0.668,0.622,4,-4.24,1,0.0386,0.00172,0.0,0.148,0.748,125.007,138307,4
0.595,0.835,1,-3.226,0,0.0406,0.0518,0.0,0.476,0.563,130.033,224969,4
0.701,0.588,8,-4.059,0,0.0475,0.461,0.0,0.24,0.394,123.078,166947,4
0.81,0.841,7,-1.843,1,0.097,0.0443,0.0,0.161,0.697,112.002,179240,4
0.566,0.717,0,-5.353,0,0.0501,0.0498,0.0,0.108,0.545,94.788,173480,4
0.701,0.819,9,-2.831,0,0.0948,0.00931,0.0,0.143,0.701,127.06,192240,4
0.633,0.326,9,-8.994,1,0.033,0.88,4.77e-05,0.0751,0.327,119.837,246237,4
0.627,0.869,8,-3.308,1,0.305,0.0137,0.0,0.104,0.649,170.056,164267,4
0.764,0.646,0,-6.062,0,0.0402,0.236,0.0,0.122,0.821,106.016,182120,4
0.725,0.828,1,-4.484,1,0.0332,0.0247,0.0,0.0716,0.916,124.017,163544,4
0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933,4
0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4
0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
0.731,0.703,0,-5.672,0,0.0368,0.111,0.0,0.0657,0.595,138.111,192120,4
0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4
0.838,0.617,1,-8.173,1,0.0504,0.0961,0.0,0.0824,0.937,129.042,156279,4
0.753,0.555,8,-5.816,1,0.0344,0.257,0.000653,0.176,0.799,102.966,141562,4
0.663,0.706,1,-4.972,0,0.0383,0.0654,0.0,0.118,0.474,122.013,257267,4
0.663,0.857,2,-2.16,1,0.0544,0.0542,0.0,0.144,0.931,126.039,200213,4
0.672,0.771,0,-5.12,1,0.0321,0.00486,0.0,0.127,0.528,123.999,200338,4
0.573,0.711,1,-6.268,0,0.0406,0.0114,0.0,0.328,0.47,105.006,226198,4
0.676,0.625,7,-5.455,0,0.0711,0.316,0.000119,0.127,0.522,171.883,205428,4
0.83,0.414,3,-7.387,1,0.148,0.497,0.0,0.187,0.797,87.99,133125,4
0.567,0.686,7,-6.139,1,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,193147,4
0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,199987,4
0.611,0.863,11,-4.969,0,0.0346,0.0105,3.17e-06,0.255,0.837,141.044,169205,4
0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4
0.769,0.715,11,-6.891,1,0.0895,0.629,0.0,0.143,0.963,94.912,97296,4
0.853,0.314,5,-12.418,0,0.065,0.646,0.000211,0.107,0.679,123.974,199687,4
0.538,0.826,2,-2.945,1,0.255,0.0331,0.0,0.0637,0.62,170.066,169839,4
0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427,4
0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4
0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,163855,4
0.705,0.47,8,-8.13,0,0.0396,0.314,0.0,0.17,0.528,105.042,131751,4
0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4
0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,172533,4
0.633,0.648,4,-6.645,1,0.062,0.121,2.62e-06,0.161,0.49,96.888,200690,4
0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,197600,4
0.821,0.436,0,-7.992,1,0.0435,0.281,0.0,0.0448,0.777,92.513,128500,4
0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,231387,4
0.895,0.454,7,-5.832,1,0.0494,0.0508,2.16e-06,0.09,0.955,113.02,132656,4
0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000227,0.0558,0.536,100.012,194240,4
0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,200107,4
0.849,0.738,0,-5.458,1,0.0386,0.125,7.62e-06,0.101,0.96,123.008,157561,4
0.733,0.382,7,-7.955,1,0.0459,0.132,0.0,0.162,0.517,98.027,144743,4
0.685,0.699,6,-7.803,0,0.0349,0.317,0.0,0.0895,0.884,134.057,192948,4
0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,231827,4
0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,4
0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,228133,4
0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,202496,4
0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720,3
0.769,0.858,8,-6.01,1,0.15,0.117,0.0186,0.157,0.86,160.049,173453,4
0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987,4
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
0.648,0.822,11,-5.231,0,0.0749,0.0598,0.0,0.119,0.397,99.933,230333,4
0.806,0.63,7,-5.862,1,0.119,0.128,0.0,0.0768,0.594,106.027,169847,4
0.772,0.75,5,-3.67,0,0.0455,0.0201,0.0,0.074,0.587,114.061,165265,4
